cust_id	cust_sex	age	visit_cnt	tot_spd	spd_per_visit	promo_share	morning	midday	evening	weekend	weekday	wz_spend_share
200100007643015 	1	53	59	3744.38	63.46405753	0.446926281	0.114364915	0.230176942	0.655191286	0.322010115	0.67772302	0.064549047
200100007978996 	1	46	11	1739.91	158.1736506	0.16791618	0.299211361	0.424094316	0.276119981	0.329712638	0.66971302	0
200100005462980 	2	38	3	465.5	155.1666361	0	0	0	0.997856377	0.817792069	0.180064309	0
200100001684570 	1	44	38	3140.67	82.6491892	0.518748366	0.205632636	0.431636601	0.362412286	0.188619409	0.811062192	0
200100005358584 	1	32	4	226.4	56.59999084	0	0	0.113016701	0.88258577	0	0.995602463	0
200100007644678 	2	35	4	198.71	49.67749405	0.539915003	0	0.665515044	0.329477734	0.260878277	0.7341145	0
200100009247434 	1	29	5	680.9	136.1799927	0.316129038	0	0	0.998533509	0.079923747	0.918609762	0
200100001942620 	2	65	17	1103.25	64.89708037	0.313550957	0.118723108	0.838895063	0.04147611	0.14430608	0.854788245	0
200100009832205 		65	9	975.6	108.4000244	0.103716504	0.149088685	0.727728886	0.122158507	0.229572003	0.769404037	0
200100002112865 	2	65	19	4526.65	238.2447317	0.851851852	0.386138538	0.253685741	0.35995499	0.725729799	0.274049498	0
200100006529137 	2	65	33	3682.66	111.5957253	0.874939195	0	0.12520158	0.874527166	0.418323141	0.581405555	0.206138998
200100009147154 	2	41	9	1025.63	113.9589301	0.958333333	0	0.400631225	0.598394773	0.439983249	0.559042809	0
200100009168130 	2	38	31	1865.69	60.18357406	0.501062925	0.751592376	0.239461285	0.008410608	0.306531859	0.692932401	0
200100009513382 	2	65	12	355.31	29.60916646	0	0	0.372709201	0.62448434	0.275658844	0.721534675	0
200100002115049 	2	65	6	884.7	147.4500326	0.392344496	0	0.266004276	0.732866621	0.742350673	0.256520259	0
200100009418449 	2	65	5	121.7	24.33999939	0.375	0.273838608	0	0.718011433	0.607171941	0.384678068	1
200100008062418 	2	54	18	709.09	39.3938836	0.853252047	0.280232104	0.222366181	0.495993464	0.317142908	0.681448841	1
200100002447610 	1	26	15	1970.28	131.3520671	0.45253261	0	0.433221075	0.566271641	0.57399256	0.425500187	0
200100009929066 		65	5	389.62	77.92399292	0.206293705	0	0.721212387	0.276227521	0.207362641	0.790077249	0
200100009996278 		65	1	110	110	0	0	0	0.990990991	0	0.990990991	0
200100009252238 	1	48	14	835.9	59.70714024	0.803088785	0.007408293	0	0.99139688	0.187716589	0.811088562	0
200100009914401 		65	131	2410.4	18.40000112	0.509339927	0	0.099278409	0.716181457	0.369494915	0.630090363	0
200100009962731 		65	7	690	98.57143729	0	0.234153404	0.136179471	0.628219991	0.317510873	0.681041993	0
200100007583705 	1	34	5	739.8	147.9600342	0.673352406	0.129724622	0	0.868925517	0	0.998650108	0
200100009566847 	1	65	18	2727.04	151.5022786	0.395590495	0	0.752291	0.247342437	0.236550804	0.763082699	0
200100009469721 	2	65	23	2163.26	94.05481488	0.525583157	0.008289209	0	0.99124888	0.396828533	0.6027095	0
200100001405417 	2	27	14	3565.7	254.6929234	0.370235938	0	0.209213004	0.790506642	0.205512101	0.794207528	0
200100009404092 	1	65	8	638.1	79.76248932	0.890909108	0	0	0.9984353	0.602722621	0.395712727	0
200100008059237 	2	59	3	386.3	128.7666321	0	0	0.30364057	0.693777432	0.454169857	0.543248165	0
200100006868359 	2	30	12	543.05	45.25417074	0.28066529	0	0.796709845	0.201452088	0.02297583	0.975186104	0
200100002416518 	2	25	4	1176.46	294.1150208	0.418572102	0	0.640921983	0.358228705	0.640921983	0.358228705	0
200100008791716 	2	32	37	4253.27	114.9532174	0.479901035	0.007042335	0.152221168	0.840501491	0.780279604	0.219485338	0.074154809
200100007497082 	2	31	20	2048.1	102.4050293	0	0.163486416	0.285442388	0.550583133	0.571079995	0.428431956	0
200100002427248 	2	49	53	7778.17	146.758006	0.328888486	0.671317649	0.124254759	0.204299208	0.849614095	0.150257498	0
200100007969014 	2	35	26	1671.21	64.27736253	0.450000044	0.033787618	0.842615437	0.122998895	0.465551479	0.533850437	0.344641587
200100005416543 	2	65	4	459	114.7499924	0.110905733	0	0.245869562	0.751956442	0	0.997826087	0
200100009330432 	2	65	3	82.74	27.57999929	0.25	0	0.913541856	0.074516353	0	0.988058276	0
200100010314757 		65	27	389.99	14.44407258	0.483253532	0.303383733	0.075577385	0.618481325	0.270978835	0.726463632	0
200100009409640 	2	19	12	1207.4	100.6166789	0	0	0.209533273	0.789639186	0.323485614	0.675686845	0
200100010266212 		65	4	288	72	0	0	0	0.996539792	0.66747408	0.329065765	0
200100008708752 	1	65	6	193.4	32.23333232	0	0	0.353909425	0.640946503	0.661522634	0.333333333	0
200100008442876 	2	42	168	6546.34	38.96632603	0.382742214	0.003039398	0.597896871	0.398910976	0.238276544	0.761570629	0.034925924
200100006464705 	1	43	3	1762.3	587.4333903	0.141772158	0	0.634208571	0.365224311	0.166505993	0.832926905	0
100000299042328 	 	65	3	230.1	76.70000203	0	0	0	0.995672869	0.995672869	0	0
200100010235681 		65	5	720.3	144.0599854	0.051813474	0	0.444475231	0.554138341	0.263413264	0.735200266	0
200100006510116 	2	36	41	7570.98	184.6581317	0.739027834	0	0.048124728	0.951743025	0.137531866	0.862335988	0
200100006868373 	2	65	12	841.81	70.15083822	0.58511369	0	0.553280097	0.445533396	0.539504768	0.459308725	0
200100010088721 		65	6	488.9	81.48331706	0.42647059	0	0.751173703	0.246785064	0.886915701	0.111043081	0
200100001365625 	1	34	3	670	223.3333333	0	0	0.522354694	0.476154993	0.795529043	0.202980644	0
200100009035605 	1	28	4	207.32	51.83000183	0.263586977	0	0	0.995199766	0.200172804	0.795026889	0
200100009502880 	2	57	23	1388.17	60.35524053	0.293881645	0	0	0.999280233	0.206785383	0.79249485	0
200100007913431 	1	43	26	1527.85	58.76348407	0.78676461	0.194525316	0.037413743	0.70693655	0.725349098	0.273996775	0
200100001989886 	2	40	39	3338.85	85.61153471	0.60093617	0.068416244	0.394014712	0.537269556	0.734479013	0.265221499	0.009939931
200100007619041 	2	42	5	390.4	78.07999268	0	0.463208972	0	0.534236058	0.534236058	0.463208972	0
200100010058826 		65	1	102.3	102.3000107	0	0	0.990319459	0	0	0.990319459	0
200100006836399 	1	41	6	362.46	60.41000366	0.40172521	0.553843636	0.400621813	0.042783251	0.758267794	0.238980913	0
200100007609613 	1	41	18	1152.4	64.02222358	0	0	0.670539229	0.328593716	0.347927847	0.651205098	0
200100003932141 	2	65	21	7310.71	348.1288597	0.275198711	0.023835736	0.976027393	0	0.16727003	0.832593103	0
200100008804988 	2	32	13	1968.27	151.4054143	0.591115499	0	0.568535531	0.430956667	0.805019012	0.194473078	0
200100009622801 	2	65	26	1602	61.61541279	0.275114143	0	0.352089847	0.647286323	0.394510308	0.604865899	0
200100009449142 	2	22	33	2549.07	77.24455492	0.831375225	0	0.450446507	0.549161395	0.439517396	0.560090506	0
200100009309903 	1	46	26	6382.8	245.4922438	0.589752423	0	0.149237138	0.850606187	0.636125823	0.363717531	0.255592685
200100009634878 	1	65	1	173.5	173.5	0	0	0.99426934	0	0	0.99426934	0
200100006483751 	2	29	14	830.7	59.33571516	0	0.241673695	0.409282246	0.347841776	0.735120909	0.263676807	0
200100007492834 	2	54	35	7705.78	220.1651925	0.193602657	0.055211054	0.863613762	0.081045412	0.181111725	0.818758519	0
200100007503694 	2	41	8	640.7	80.0874939	0.240437148	0	0.33676173	0.661679957	0.482624289	0.51581735	0
200100007447608 	1	34	15	3948.29	263.2193522	0.360518789	0	0.135161004	0.864585724	0.442585857	0.557160902	0
200100009541242 	2	65	11	641.87	58.35181219	0	0	0.288347561	0.710096915	0.314838141	0.683606382	0
200100009703848 		65	9	981.54	109.0600111	0.49455109	0	0.334174673	0.664807464	0.605512222	0.393469977	0
200100005336950 	2	65	21	11648.4	554.6833612	0.325920028	0.297999444	0.607995223	0.093919396	0.137866037	0.862047953	0
200100006397962 	1	42	9	1287.1	143.0111491	0.490322564	0	0.33592114	0.663302475	0.437233152	0.561990464	0
200100002330548 	2	43	9	607.02	67.44665527	0.552504997	0	0.246373471	0.751981846	0.284727487	0.71362788	0
200100009527457 	2	65	8	1806.23	225.7788239	0.654676304	0.123686518	0.421661878	0.45409822	0.214471846	0.784974754	0
200100001394626 	2	21	19	2929.87	154.2036647	0.66373632	0	0.425709739	0.573948983	0.373206557	0.626452164	0
200100009028757 	1	37	4	942.2	235.5500488	0.98989899	0.515585191	0.483354589	0	0.808736181	0.190203582	0
200100009038750 	1	43	6	482	80.33331299	0.27096773	0	0	0.997929607	0.284679089	0.713250518	1
200100009649460 		65	10	670.1	67.00999756	0	0	0.365072283	0.633437672	0	0.99851	0
200100004758429 	2	65	5	708.7	141.739978	0	0	0.160067632	0.838523343	0.166267448	0.832323505	0
200100006398954 	2	30	16	882.8	55.17502594	0	0	0.449762427	0.549106164	0.998868591	0	0
200100004669490 	1	65	2	345.9	172.9499817	0.127272725	0	0.997117325	0	0.410781176	0.586336105	0
200100009468041 	2	65	8	717	89.625	0	0	0.182172706	0.816434557	0.367270169	0.63133703	0
200100005376323 	2	31	2	383.1	191.5499725	0.591706544	0	0	0.997396511	0	0.997396511	0
200100005098827 	1	65	5	1123.6	224.7200195	0	0	0.999110686	0	0.658989784	0.340120929	0
200100009608736 	2	65	104	3337.78	32.09402935	0.462818007	0.29874671	0.173740074	0.527213413	0.374088617	0.62561169	0
200100008807130 	2	65	43	6962.12	161.9098837	0.201973939	0.458600601	0.518651122	0.022604746	0.282509061	0.717347466	0
200100009164589 	1	38	13	1368.28	105.2523193	1	0.369537267	0.389460123	0.240272255	0.48257475	0.516694894	0
200100001376444 	2	30	36	4053.19	112.5885824	0.249552448	0.013344221	0.055276152	0.916580197	0.350304297	0.649449195	0
200100002110222 	2	65	45	2793	62.06665582	0.696832613	0.019935571	0.268897563	0.710808777	0.515533159	0.484108713	0
200100005339113 	1	33	32	6669.66	208.4269714	1	0	0.476431891	0.523418126	0.265895324	0.73395482	0.082373976
200100006516437 	2	47	85	10698.4	125.8636719	0.199642487	0.465858981	0.157410424	0.37663728	0.516074772	0.483831856	0.085987913
200100002239921 	2	65	39	3197.75	81.99360226	0.230214323	0	0.696256555	0.303431109	0.553256823	0.446430745	0
200100006696546 	1	31	29	3577.86	123.3744528	0.280699419	0.175111621	0.815444085	0.00916493	0.239070561	0.760650071	0
200100010287827 		65	5	922.3	184.4599976	0.073752711	0	0	0.998916928	0.164951809	0.833965136	0
200100009915098 		65	11	2058.9	187.1728294	0.500665769	0.415845437	0.098111559	0.485557551	0.260692249	0.73882232	0
200100009870939 		65	15	821.68	54.77866211	0.310157892	0.470754121	0.528030413	0	0.355484558	0.643299902	0.545866114
200100009332083 	2	65	20	1608.68	80.4340332	0.533135511	0.040007952	0.567957575	0.391413142	0.155620988	0.843757771	0
200100009861352 		65	3	864.2	288.0666707	0	0	0.125982439	0.872861759	0	0.998844198	0
200100009308124 	2	28	119	6555.42	55.08759519	0.233914452	0.244079476	0.148054646	0.607713309	0.311506363	0.688341077	0.097384378
200100005379858 	2	44	53	3935.36	74.2520821	0.665581819	0.043441145	0.084240257	0.872064658	0.678456848	0.321289142	0.094769899
200100008221926 	1	65	16	967.7	60.48124695	0	0.11200578	0.850108382	0.036853515	0.761742557	0.237225147	0
200100005343419 	2	64	4	448.6	112.1500015	0	0.308941284	0.643905729	0.04492883	0	0.997775801	0
200100010082101 		65	11	677.08	61.55272883	0.530758249	0	0.201008748	0.797516432	0.324563497	0.673961818	0
200100010047063 		65	2	102.7	51.35000229	0.836065571	0	0.990356799	0	0	0.990356799	0
200100001231033 	1	43	10	2992.18	299.2179688	0.2020122	0.046672769	0.277965227	0.675027987	0.118836829	0.88082918	0
200100007919162 	1	31	8	790.5	98.8125	0.985507246	0	0.534428342	0.464308311	0.60012635	0.398610264	0
200100002440059 	1	43	21	21575.2	1027.388207	0.201936293	0.096546511	0.614439602	0.28896746	0.275827489	0.724126096	0
200100009032546 	2	28	9	351.2	39.0222168	0.838709672	0	0	0.997160704	0.128904032	0.868256608	0
200100001660775 	2	50	4	241	60.25	0.215827344	0	0.659504199	0.336363632	0.659504199	0.336363632	0
200100003899015 	2	6	8	1800.95	225.118866	0.428357103	0	0	0.999445113	0.297899485	0.70154556	0.185639902
200100009532309 	1	65	23	2346.94	102.0409307	0.789298226	0.095530564	0.33323683	0.491801375	0.048340253	0.951233945	0
200100008595145 	2	25	5	429.8	85.95997925	0	0.038765091	0.401114189	0.557799466	0.820798552	0.176880221	0
200100009116041 	1	24	8	716.07	89.50875092	0	0.102221544	0	0.896383914	0.304154412	0.694451067	0
200100009585194 	1	45	4	695.2	173.8000031	0.642201857	0	0.300201091	0.698362562	0.570382079	0.428181552	0
200100009772702 		65	16	2719	169.9375	0.696969697	0.154632358	0.582720641	0.262279444	0.168014721	0.831617722	0
200100006673361 	2	49	14	639.85	45.70357404	0.837974709	0.059920423	0.009206523	0.929312648	0.464149166	0.534290359	1
200100008465596 	1	27	8	4183.75	522.9685669	0.284485	0	0	0.999761037	0.324989554	0.67477157	0
200100007606938 	1	52	10	1510.65	151.0650513	0.200504413	0	0.635133717	0.364204674	0.656170322	0.343168028	0
200100008219761 	2	65	44	4024.25	91.46019953	0.286589518	0.302652028	0.288528656	0.408570915	0.652655118	0.347096481	0.049408544
200100007587688 	2	29	32	6384.22	199.5067444	0.278419875	0	0.194871938	0.804971565	0.444604922	0.555238543	0
200100009447604 	2	60	32	1702.71	53.20970154	0.126860375	0.084110556	0.551408407	0.363894091	0.407874574	0.5915384	0
200100009612368 	1	65	6	139.6	23.26666768	0	0	0.497155039	0.495732586	0.154338548	0.838549104	0
200100007432073 	2	43	9	1671.42	185.7134196	0.52902259	0.767092122	0.06403894	0.168271126	0.314227314	0.685174823	0
200100010327629 		65	6	268.6	44.76666768	0	0.043768551	0.8716618	0.080860539	0.088278937	0.908011963	0
200100001783853 	1	65	12	1225.54	102.1283569	0.244635198	0	0.438355099	0.560829798	0.696952541	0.302232331	0
200100007970202 	2	49	11	833.4	75.76363303	1	0.241730592	0.757070869	0	0.466442881	0.53235858	0
200100009512544 	1	65	15	1473.12	98.20804036	0.120385999	0	0.237843586	0.761478043	0.21365967	0.785661897	0
200100008137541 	1	54	4	723.1	180.7750092	0.359375015	0	0.998618975	0	0	0.998618975	0
200100002156361 	2	28	17	999.6	58.80001652	0.699901277	0	0.082650406	0.916350125	0.291525069	0.70747547	0
200100008090294 	2	25	2	210.67	105.3349915	0.110415239	0	0	0.995275665	0.995275665	0	0
200100010292718 		65	4	376.9	94.22499084	0.370165728	0	0.366763676	0.630590121	0.660492221	0.336861597	0
200100006425247 	2	37	36	7000	194.4445801	0.257323147	0	0.537879618	0.46197772	0.503995901	0.495861367	0
200100003933465 	1	65	16	5258.8	328.6750183	0.246575314	0	0.708315904	0.291493928	0.130803457	0.869006421	0
200100010066264 		65	9	881	97.88889567	0.063291137	0.37414966	0.126077094	0.498639442	0.230498852	0.768367361	0
200100010290297 		65	8	874.6	109.3250198	1	0	0	0.998857996	0.137848333	0.861009645	0
200100004746523 	2	26	2	419.1	209.5499725	0	0	0.129016901	0.868602677	0.997619614	0	0
200100009417085 	1	36	19	5095.04	268.1598479	0.218882039	0.148364208	0.477531574	0.373908011	0.190877603	0.808926106	0
200100007594020 	2	33	3	387.6	129.1999817	0.2	0	0.216160593	0.781266087	0.33530623	0.662120469	0
200100007604165 	1	27	8	5434.55	679.3182373	0.202437157	0	0.720037521	0.279778505	0	0.999816116	0
200100002131137 	1	33	5	222.1	44.41999817	0	0.73823401	0	0.257283712	0.835947983	0.159569688	0
200100009271086 	1	65	32	2331.26	72.85188293	0.329091519	0.002126692	0.419464331	0.452307971	0.482579077	0.51699205	0
200100006450789 	1	31	9	800.9	88.98889838	0.230680516	0	0.650579819	0.348173067	0.352288278	0.646464608	0
200100001787741 	2	65	19	3051.16	160.5874152	0.682313124	0	0.035810701	0.963861644	0.281639889	0.718032375	0
200100009635666 	1	65	8	226.4	28.29999733	0	0	0.645998299	0.349604231	0.729991225	0.265611255	0
200100001384314 	2	27	19	2099.45	110.4974044	0.261456726	0	0.055416702	0.94410726	0.328572468	0.670951502	0
200100003943499 	2	52	5	228	45.60000305	0	0	0.166375539	0.829257615	0	0.995633188	0
200100008490988 	2	39	103	3168.58	30.76291338	0.442323241	0	0.008550029	0.991134364	0.284167022	0.715517363	1
200100003874265 	1	65	4	317.5	79.375	0	0	0.222291979	0.774568327	0.483830474	0.513029808	0
200100005110387 	2	33	15	1953.15	130.2100342	0.203289179	0.207660611	0.670751981	0.121075661	0.121075661	0.878412623	0
200100009148999 	1	31	4	135.9	33.97500229	0	0	0	0.992695398	0.102264431	0.890430967	0
200100010011637 		65	7	1318.69	188.3843297	0.45922744	0	0.28577921	0.713462967	0.555850248	0.443391999	0
200100009387359 	2	65	22	2068.5	94.02274947	0.125628131	0.014979464	0.744044479	0.240492864	0.514037231	0.48547959	0
200100006656177 	1	49	6	573.1	95.5166626	0	0.048946174	0.459850171	0.095627936	0.86622532	0.132032731	0
200100008775367 	2	37	3	634.52	211.5066732	0.229372937	0.546953669	0.451472769	0	0.841704378	0.156722059	0
200100005442750 	2	37	2	261.9	130.9499817	0	0	0.645872924	0.350323319	0.645872924	0.350323319	0
200100001750425 	1	46	3	559.7	186.56663	0.302891906	0	0	0.998216515	0	0.998216515	0
200100002306928 	2	53	2	301.8	150.8999939	0.983552631	0	0.99669749	0	0.794914127	0.201783338	0
200100010238277 		65	5	133.1	26.61999817	0	0	0.391498864	0.601043958	0.426547311	0.565995511	0
200100007847733 	2	29	18	1850.1	102.7834134	0.392344496	0	0.391118774	0.608341007	0.559397086	0.440062662	0
200100007847331 	2	22	4	425.5	106.3749847	0.287037023	0	0.211019915	0.78663542	0.22977724	0.767878094	0
200100009343453 	1	46	57	6486.64	113.8006699	0.303393539	0.03594527	0.692880573	0.271019949	0.397124362	0.602721423	0
200100006391900 	2	28	7	6515	930.7140765	0.369565205	0	0.92645792	0.073388584	0.971224678	0.028621854	0
200100008734305 	2	65	28	4913.44	175.4799282	0.502441949	0.775673359	0.219911142	0.004212078	0.162264704	0.837531938	1
200100009612800 	2	65	10	598.1	59.81000366	0	0.52829246	0.327491271	0.14254715	0.131196798	0.867134172	0
200100002407543 	1	62	2	155.8	77.90000916	0	0.993622449	0	0	0	0.993622449	0
200100010084906 		65	4	327.5	81.875	0	0	0.281582927	0.715372841	0	0.996955767	0
200100010284783 		65	1	305.3	305.2999573	0	0	0	0.996735227	0.996735227	0	0
200100010110736 		65	3	388.5	129.5	0	0	0.83003848	0.167394087	0	0.997432606	0
200100007964806 	2	29	21	3408.3	162.3000372	0.290062833	0	0.328005774	0.671700983	0.552342112	0.447364573	0
200100001346099 	2	48	9	2854.5	317.1666667	0.249694007	0.093433728	0.517457617	0.388758561	0.580914092	0.418735792	0
200100008436048 	2	33	2	578.22	289.1099854	0.215846995	0	0	0.99827354	0.48240737	0.51586617	0
200100008943578 	2	36	3	178.9	59.63334147	0	0	0.788771533	0.205669824	0.994441356	0	0
200100009110517 	2	54	95	4689.27	49.36071135	0.504946455	0.728762051	0.124338269	0.146686668	0.471427139	0.528359862	0.388239188
200100008803102 	1	24	20	1540.7	77.03499756	0.199362039	0	0.648050897	0.351300547	0.148277884	0.851073581	0
200100002281521 	2	35	2	310.9	155.4499817	0	0.624559163	0.372234681	0	0.996793844	0	0
200100008712515 	2	65	21	3486.51	166.0242746	0.841763971	0	0.986924811	0.012788493	0.038250785	0.961462574	0.200851503
200100006685457 	2	25	34	7199.92	211.7623794	0.196802564	0.078337104	0.433073251	0.488450791	0.447918509	0.551942586	0
200100010200948 		65	5	463	92.59997559	0.763157904	0	0.528017207	0.469827555	0.831681032	0.166163779	0
200100009421208 	2	24	8	767.3	95.9125061	0.087719301	0	0.461538517	0.537159909	0.445789412	0.552909013	0
200100008853003 	2	41	37	7296.58	197.204867	0.138265159	0.049852077	0.073860007	0.876150976	0.257090362	0.742772706	0.05317581
200100009162080 	2	34	26	1143.01	43.96192815	0.633109599	0.277838483	0.53754771	0.183739648	0.371334135	0.62779172	0.190314759
200100007454054 	2	33	9	1345.74	149.5266927	0.245800683	0	0.137814283	0.861443115	0.318428227	0.68082924	0.267743045
200100001741818 	2	43	15	2644.84	176.3227051	0.333534613	0.345274103	0.496855461	0.15749253	0.565204256	0.434417838	0
200100007780235 	1	65	8	1605.18	200.6474915	0.536011061	0.77978809	0	0.219589334	0.094509952	0.904867491	1
200100010213296 		65	3	136.4	45.46666972	0	0	0.582241591	0.410480333	0	0.992721869	0
200100002106889 	1	65	50	4202.49	84.04977539	0.353155157	0.009706221	0.328348626	0.661707331	0.438947184	0.560814948	0.092236923
200100005040300 	2	43	31	5012.79	161.702999	0.625123821	0.106466165	0.701015294	0.192319201	0.460259727	0.539540921	0
200100007362434 	2	37	2	94.8	47.40000153	0	0	0	0.989561587	0.989561587	0	0
200100008084599 	2	32	46	4288.73	93.23321799	0.277276371	0.162411143	0.311418208	0.525937562	0.454993713	0.544773258	0
200100008634180 	2	49	10	2026.3	202.6300903	0.611756652	0.158831944	0.494302803	0.346372031	0	0.999506733	0.390004669
200100010070859 		65	12	763	63.58332825	0	0.12094241	0.421073274	0.456675425	0.031151831	0.967539283	0
200100003852962 	1	65	5	270.23	54.0460083	0.772459211	0.146001567	0.048298497	0.802013049	0.127935712	0.86837745	0
200100008428312 	2	40	8	619.39	77.42373657	0.628096876	0.061090599	0.58508358	0.352213913	0.462451067	0.535936994	0
200100001310923 	1	40	3	680.2	226.7332967	0	0.365971812	0.632560168	0	0.242366417	0.756165541	0
200100008038831 	2	27	6	442.8	73.79998779	0.154083201	0	0.353988306	0.643758426	0.210004505	0.787742262	0
200100004758852 	2	65	11	936.2	85.10909202	0	0	0.41250533	0.586427661	0.077678198	0.921254876	0
200100008077091 	1	65	26	1501.15	57.73655349	0.642979422	0.176526992	0.675152416	0.147655041	0.251692602	0.747641868	0
200100002322568 	1	65	9	1053.79	117.0877821	0.231300343	0	0.199091755	0.799960131	0.473079932	0.525971954	0
200100006499884 	2	42	31	5424.9	174.9966608	0.28545154	0.116902265	0.691350702	0.191562698	0.323264349	0.676551395	0
200100002302708 	1	35	6	639.9	106.6500142	0.05181347	0	0.891558729	0.106880977	0.233421796	0.765017946	0
200100003858882 	2	65	18	2322.3	129.0166694	0.036778788	0.235871411	0.130504027	0.63319414	0.089958247	0.909611331	0
200100007475252 	1	26	3	445.4	148.4666341	0.08992806	0	0	0.997759856	0.997759856	0	0
200100007930787 	2	65	11	858.45	78.0408991	0.541035779	0.359997696	0.154459245	0.484379524	0.523823382	0.475013119	1
200100006818293 	2	37	9	2912.7	323.6333279	0.090252705	0.097367612	0.874935754	0.027353541	0.193705626	0.80595121	0
200100009504148 	1	65	20	972.44	48.62200317	0.437937599	0.177463406	0.356354753	0.465154463	0.303316046	0.695656607	0
200100010111984 		65	30	1132.8	37.76000163	0.083194678	0	0.363644355	0.635473493	0.376962406	0.622155524	0
200100008388106 	2	41	31	1655.86	53.4148658	0.319231551	0	0.123184815	0.876211717	0.497060671	0.502335741	0.618896521
200100007862788 	1	24	4	481.4	120.3499756	0	0	0.228855726	0.769071305	0.663349904	0.334577127	0
200100010066357 		65	8	116	14.50000095	0	0	0.465811935	0.525640991	0.505128159	0.486324768	0
200100004781874 	1	28	6	759.31	126.5516866	0.873417723	0	0.084965341	0.913719436	0.641974994	0.356709753	0
200100009555739 	2	65	15	1194.32	79.62134603	0.080204777	0.121473751	0.369583048	0.508106618	0.496436144	0.502727311	0
200100008796357 	2	27	20	1716.38	85.81906738	0.421811637	0.084722082	0.603361017	0.311334724	0.759808529	0.239609188	0
200100002391402 	2	47	12	2613.43	217.7859294	0.133453431	0	0.050642013	0.94897553	0.323512203	0.676105327	0
200100008742495 	1	65	18	1930.7	107.2611627	0.578397266	0	0.142465171	0.857017039	0.51804109	0.481441199	0
200100007962773 	2	49	18	2669.11	148.2839084	0.383620661	0.062619145	0	0.892738532	0.250854846	0.748770661	0.509884884
200100009896799 		65	13	937.3	72.10001315	0.633027554	0.158904394	0.057231164	0.782798689	0.260790792	0.7381435	0
200100001962824 	2	26	6	1456.3	242.7167562	0.833887035	0	0	0.999313799	0.603238889	0.396074953	0
200100001771065 	1	47	107	9065.04	84.71999124	0.3902091	0.109307921	0.4905978	0.399983896	0.387504342	0.612385248	0.057814764
200100009392904 	2	40	48	1031.61	21.49187724	0.316790084	0.00387368	0.527604934	0.40199113	0.134610374	0.864421442	0.10470811
200100006487799 	1	29	3	765.9	255.2999878	1	0	0	0.998696049	0	0.998696049	0
200100009388844 	1	65	6	892.2	148.6999919	1	0	0.233654302	0.765226179	0	0.998880498	0
200100007490225 	2	40	6	498.7	83.11667379	1	0.997998799	0	0	0.045427257	0.95257152	0
200100006472398 	2	36	4	434.8	108.7000046	0	0	0	0.997705369	0	0.997705369	0
200100001656683 	1	39	3	626.8	208.9333089	0	0	0.505575023	0.492832064	0.505575023	0.492832064	0
200100009981296 		65	3	155.8	51.93332926	0.421700225	0	0	0.993622448	0	0.993622448	0
200100008426152 	2	32	9	1056.57	117.3966743	0.11500293	0.085006189	0.263150401	0.650897824	0.250007099	0.74904728	0
200100009204292 	2	27	10	1929.28	192.9281128	0.306731243	0	0.11298879	0.886493158	0.37494559	0.624536382	0
200100001429911 	2	38	8	8160.69	1020.086792	0.228021427	0	0.387075727	0.61280175	0.658048395	0.341829082	0
200100009582604 	2	65	20	2244.48	112.2240479	0.14596109	0.220153417	0.552046837	0.227354543	0.693205969	0.306348774	0
200100001300993 	1	31	31	3545.2	114.3613202	0.221864215	0.121594943	0.450312993	0.427810054	0.021121199	0.978596837	0.167681089
200100010120161 		65	6	579.78	96.62999471	0.570161725	0	0	0.998278073	0.340920813	0.657357312	0
200100001318019 	1	52	55	17759.5	322.8993963	0.533311788	0.010883738	0.161088339	0.827971464	0.432784285	0.567159327	0.073222427
200100009491573 	1	65	57	6347.04	111.3516225	0.316188928	0	0.515625237	0.484217119	0.467281312	0.532561121	0.154031406
200100009421840 	1	42	5	771.8	154.3599854	0	0.111413043	0.208074541	0.679218469	0.156961704	0.84174432	0
200100005096691 	2	65	3	273.3	91.09999593	0.309859166	0	0.996354356	0	0.746627824	0.249726588	0
200100007419659 	1	37	3	729.68	243.2266846	0.54405817	0	0	0.998631412	0.252805589	0.745825781	0
200100009233863 	1	28	5	426.2	85.23997803	0	0	0	0.997659176	0.771301492	0.226357648	0
200100001435456 	2	23	9	3344.7	371.6333822	0.678815449	0	0.210927448	0.788773588	0.599216856	0.40048418	0
200100001436626 	2	33	51	6617.4	129.7528818	0.51265206	0.120572941	0.222621772	0.656654137	0.321988687	0.677860183	0
200100001399285 		65	9	752.5	83.61111111	0.097879282	0.102455205	0.084007967	0.812209688	0.4655607	0.53311216	0
200100009502595 	1	48	17	3794.98	223.2340878	0.314401608	0	0.08677602	0.765014665	0.240675688	0.759061036	0
200100007627286 	1	43	22	5517.04	250.7747692	0.18231801	0.038473731	0.381656509	0.579688395	0.586683636	0.413135008	0
200100005063679 	2	65	9	736.8	81.86669244	0	0	0	0.998644619	0.21076171	0.787882909	0
200100003860361 	1	46	11	1025.06	93.18726696	0.243615935	0	0	0.999025398	0.314601493	0.684423965	0
200100008101155 	2	30	4	425.8	106.4499893	0	0.092314899	0.905342092	0	0.761012177	0.236644805	0
200100007462342 	2	31	13	578.8	44.52309007	0.777777769	0.041221114	0.601673014	0.355381152	0.132028294	0.866246947	0
200100006518451 	2	34	2	174.07	87.03499603	0.117397449	0	0.642999958	0.351288042	0.351288042	0.642999958	0
